iso3,category,category_name,type,type_name,variable,value,units,data_type,source
AGO,A,Beneficial,A1,Fisheries management,subsidies_per_gdp,6.999775090228984e-5,2018 US$/2018 US$,Reported,Sumaila et al. (2019); World Bank WDI database
PNG,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_fte,5.591390010053586,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
PNG,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_fte,3.0579078947417826,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
PNG,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_fte,15.631833841358086,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
PNG,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_fte,4.505190912461791,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
PNG,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_fte,8.21429103823807,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
PNG,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
PNG,C,Ambiguous,C1,Fisher assistance,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
PNG,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
PNG,C,Ambiguous,C3,Rural fisher communities,subsidies_per_fte,0.4586861842112674,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
POL,A,Beneficial,A1,Fisheries management,subsidies_per_fte,71.36578238472727,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
POL,A,Beneficial,A2,Fishery research and development,subsidies_per_fte,151.70860031483602,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
POL,A,Beneficial,A3,Marine protected areas,subsidies_per_fte,885.5708006465469,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
POL,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_fte,372.6843963561183,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
POL,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_fte,393.8525001410819,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
POL,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_fte,65.03515089953811,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
POL,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_fte,335.3002063707662,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
POL,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_fte,1297.660758596889,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
POL,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_fte,917.4738964173313,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
POL,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_fte,712.7299809823572,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
POL,C,Ambiguous,C1,Fisher assistance,subsidies_per_fte,249.35836973565847,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
POL,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_fte,24.17207708137097,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
POL,C,Ambiguous,C3,Rural fisher communities,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
PRT,A,Beneficial,A1,Fisheries management,subsidies_per_fte,48.83335244622485,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
PRT,A,Beneficial,A2,Fishery research and development,subsidies_per_fte,155.19221341518218,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
PRT,A,Beneficial,A3,Marine protected areas,subsidies_per_fte,394.57143351587797,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
PRT,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_fte,3.352110567621838,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
PRT,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_fte,29.357398819629378,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
PRT,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_fte,14.930111637084163,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
PRT,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_fte,38.636993657377836,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
PRT,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
PRT,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_fte,48.6287741706566,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
PRT,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_fte,1201.5091061791961,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
PRT,C,Ambiguous,C1,Fisher assistance,subsidies_per_fte,20.033113169175397,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
PRT,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_fte,6.704221135243676,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
PRT,C,Ambiguous,C3,Rural fisher communities,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
QAT,A,Beneficial,A1,Fisheries management,subsidies_per_fte,1117.9039033118138,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
QAT,A,Beneficial,A2,Fishery research and development,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
QAT,A,Beneficial,A3,Marine protected areas,subsidies_per_fte,17.42228421952022,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
QAT,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
QAT,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
QAT,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
QAT,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_fte,334.74762184749494,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
QAT,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
QAT,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
QAT,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
QAT,C,Ambiguous,C1,Fisher assistance,subsidies_per_fte,99.69760802409742,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
QAT,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
QAT,C,Ambiguous,C3,Rural fisher communities,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
ROU,A,Beneficial,A1,Fisheries management,subsidies_per_fte,7.368839961312015,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
ROU,A,Beneficial,A2,Fishery research and development,subsidies_per_fte,1.7265410393479335,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
ROU,A,Beneficial,A3,Marine protected areas,subsidies_per_fte,48.25566528233819,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
ROU,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_fte,0.5606295766178809,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
ROU,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_fte,1.6582333112335261,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
ROU,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
ROU,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_fte,1.2594806728098693,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
ROU,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_fte,1.9520726081968953,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
ROU,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_fte,59.251899820128685,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
ROU,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_fte,9.1232035742728,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
ROU,C,Ambiguous,C1,Fisher assistance,subsidies_per_fte,0.37511008938467766,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
ROU,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
ROU,C,Ambiguous,C3,Rural fisher communities,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
RUS,A,Beneficial,A1,Fisheries management,subsidies_per_fte,113.94954945339072,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
RUS,A,Beneficial,A2,Fishery research and development,subsidies_per_fte,105.84246977609429,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
RUS,A,Beneficial,A3,Marine protected areas,subsidies_per_fte,29.482858771231648,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
RUS,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_fte,8.488748034071406,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
RUS,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_fte,49.492589493689756,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
RUS,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_fte,1.2181096424700302,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
RUS,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_fte,17.467377772606234,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
RUS,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_fte,826.8032055181696,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
RUS,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_fte,75.22583096333307,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
RUS,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_fte,1.5558403084931922,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
RUS,C,Ambiguous,C1,Fisher assistance,subsidies_per_fte,1.0719372200299602,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
RUS,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_fte,44.65882968895466,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
RUS,C,Ambiguous,C3,Rural fisher communities,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
SAU,A,Beneficial,A1,Fisheries management,subsidies_per_fte,878.0699006584963,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SAU,A,Beneficial,A2,Fishery research and development,subsidies_per_fte,205.7343797952417,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SAU,A,Beneficial,A3,Marine protected areas,subsidies_per_fte,43.66884917644049,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SAU,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_fte,121.92706530788091,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SAU,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_fte,360.6365587840402,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SAU,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
SAU,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
SAU,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
SAU,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_fte,24.21742463043008,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SAU,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
SAU,C,Ambiguous,C1,Fisher assistance,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
SAU,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
SAU,C,Ambiguous,C3,Rural fisher communities,subsidies_per_fte,110.03709039075348,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SDN,A,Beneficial,A1,Fisheries management,subsidies_per_fte,22.91463378904113,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
SDN,A,Beneficial,A2,Fishery research and development,subsidies_per_fte,0.8248234684750857,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SDN,A,Beneficial,A3,Marine protected areas,subsidies_per_fte,15.4014359107071,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SDN,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
SDN,B,Capacity-enhancing,B2,Fisheries development projects,subsidies_per_fte,9.108917817253953,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
SDN,B,Capacity-enhancing,B3,Fishing port development,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
SDN,B,Capacity-enhancing,B4,Marketing and storage infrastructure,subsidies_per_fte,23.11959080584799,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SDN,B,Capacity-enhancing,B5,Non-fuel tax exemption,subsidies_per_fte,2.7237788217340673,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SDN,B,Capacity-enhancing,B6,Fishing access agreements,subsidies_per_fte,4.853264775135685,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SDN,B,Capacity-enhancing,B7,Fuel subsidies,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
SDN,C,Ambiguous,C1,Fisher assistance,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
SDN,C,Ambiguous,C2,Vessel buyback programs,subsidies_per_fte,0,2018 US$/full-time-equivalent (2003),Found no evidence of subsidy,Sumaila et al. (2019); Teh and Sumaila (2013)
SDN,C,Ambiguous,C3,Rural fisher communities,subsidies_per_fte,0.42435407429451194,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SEN,A,Beneficial,A1,Fisheries management,subsidies_per_fte,27.739959295715263,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
SEN,A,Beneficial,A2,Fishery research and development,subsidies_per_fte,6.493809071378128,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SEN,A,Beneficial,A3,Marine protected areas,subsidies_per_fte,3.556434233443511,2018 US$/full-time-equivalent (2003),Modeled,Sumaila et al. (2019); Teh and Sumaila (2013)
SEN,B,Capacity-enhancing,B1,Boat construction and renovation,subsidies_per_fte,11.061647714171524,2018 US$/full-time-equivalent (2003),Reported,Sumaila et al. (2019); Teh and Sumaila (2013)
