iso3,year,variable,value,units,source
JAM,2009,gdp_ffa,660364748.527413,2009 US$,World Bank WDI database
JAM,2010,gdp_ffa,696590787.890743,2010 US$,World Bank WDI database
JAM,2011,gdp_ffa,815731108.873198,2011 US$,World Bank WDI database
JAM,2012,gdp_ffa,854582207.5092,2012 US$,World Bank WDI database
JAM,2013,gdp_ffa,851641319.190939,2013 US$,World Bank WDI database
JAM,2014,gdp_ffa,830129490.825667,2014 US$,World Bank WDI database
JAM,2015,gdp_ffa,895085740.079918,2015 US$,World Bank WDI database
JAM,2016,gdp_ffa,928918022.30305,2016 US$,World Bank WDI database
JAM,2017,gdp_ffa,982100504.436777,2017 US$,World Bank WDI database
JAM,2018,gdp_ffa,1036893339.48934,2018 US$,World Bank WDI database
JOR,2000,gdp_ffa,239548660.084626,2000 US$,World Bank WDI database
JOR,2001,gdp_ffa,246346967.559944,2001 US$,World Bank WDI database
JOR,2002,gdp_ffa,295105782.792666,2002 US$,World Bank WDI database
JOR,2003,gdp_ffa,353356840.620592,2003 US$,World Bank WDI database
JOR,2004,gdp_ffa,400423131.170663,2004 US$,World Bank WDI database
JOR,2005,gdp_ffa,487842031.029619,2005 US$,World Bank WDI database
JOR,2006,gdp_ffa,546558533.145275,2006 US$,World Bank WDI database
JOR,2007,gdp_ffa,608547249.647391,2007 US$,World Bank WDI database
JOR,2008,gdp_ffa,745793997.463717,2008 US$,World Bank WDI database
JOR,2009,gdp_ffa,908591549.295775,2009 US$,World Bank WDI database
JOR,2010,gdp_ffa,1109760563.38028,2010 US$,World Bank WDI database
JOR,2011,gdp_ffa,1183830985.91549,2011 US$,World Bank WDI database
JOR,2012,gdp_ffa,1196112676.05634,2012 US$,World Bank WDI database
JOR,2013,gdp_ffa,1412267605.6338,2013 US$,World Bank WDI database
JOR,2014,gdp_ffa,1672845070.42254,2014 US$,World Bank WDI database
JOR,2015,gdp_ffa,1938887323.94366,2015 US$,World Bank WDI database
JOR,2016,gdp_ffa,2056563380.28169,2016 US$,World Bank WDI database
JOR,2017,gdp_ffa,2256084507.04225,2017 US$,World Bank WDI database
JOR,2018,gdp_ffa,2377352112.67606,2018 US$,World Bank WDI database
JPN,2000,gdp_ffa,75072263386.7054,2000 US$,World Bank WDI database
JPN,2001,gdp_ffa,59501073407.2307,2001 US$,World Bank WDI database
JPN,2002,gdp_ffa,57286981210.3232,2002 US$,World Bank WDI database
JPN,2003,gdp_ffa,58451612346.7333,2003 US$,World Bank WDI database
JPN,2004,gdp_ffa,59819951383.1764,2004 US$,World Bank WDI database
JPN,2005,gdp_ffa,53515662567.5251,2005 US$,World Bank WDI database
JPN,2006,gdp_ffa,49575534848.4471,2006 US$,World Bank WDI database
JPN,2007,gdp_ffa,47902610113.4998,2007 US$,World Bank WDI database
JPN,2008,gdp_ffa,53321658870.2538,2008 US$,World Bank WDI database
JPN,2009,gdp_ffa,56635613299.5476,2009 US$,World Bank WDI database
JPN,2010,gdp_ffa,62829891247.8515,2010 US$,World Bank WDI database
JPN,2011,gdp_ffa,66218485680.9862,2011 US$,World Bank WDI database
JPN,2012,gdp_ffa,70828020349.8558,2012 US$,World Bank WDI database
JPN,2013,gdp_ffa,56928761976.2181,2013 US$,World Bank WDI database
JPN,2014,gdp_ffa,51233292919.4199,2014 US$,World Bank WDI database
JPN,2015,gdp_ffa,48894606458.729,2015 US$,World Bank WDI database
JPN,2016,gdp_ffa,59728162381.9449,2016 US$,World Bank WDI database
JPN,2017,gdp_ffa,58988389331.9514,2017 US$,World Bank WDI database
JPN,2018,gdp_ffa,61408302500.1126,2018 US$,World Bank WDI database
KAZ,2000,gdp_ffa,1483623827.39212,2000 US$,World Bank WDI database
KAZ,2001,gdp_ffa,1932785318.92013,2001 US$,World Bank WDI database
KAZ,2002,gdp_ffa,1969919597.70145,2002 US$,World Bank WDI database
KAZ,2003,gdp_ffa,2424208996.37508,2003 US$,World Bank WDI database
KAZ,2004,gdp_ffa,3073673686.91881,2004 US$,World Bank WDI database
KAZ,2005,gdp_ffa,3638505418.42264,2005 US$,World Bank WDI database
KAZ,2006,gdp_ffa,4451839726.41634,2006 US$,World Bank WDI database
KAZ,2007,gdp_ffa,5934809251.74331,2007 US$,World Bank WDI database
KAZ,2008,gdp_ffa,7093493556.06687,2008 US$,World Bank WDI database
KAZ,2009,gdp_ffa,7087890779.92931,2009 US$,World Bank WDI database
KAZ,2010,gdp_ffa,6677716399.17207,2010 US$,World Bank WDI database
KAZ,2011,gdp_ffa,9610086699.84068,2011 US$,World Bank WDI database
KAZ,2012,gdp_ffa,8919665353.3406,2012 US$,World Bank WDI database
KAZ,2013,gdp_ffa,10656944886.3203,2013 US$,World Bank WDI database
KAZ,2014,gdp_ffa,9586303383.47145,2014 US$,World Bank WDI database
KAZ,2015,gdp_ffa,8685704531.17622,2015 US$,World Bank WDI database
KAZ,2016,gdp_ffa,6254406125.7891,2016 US$,World Bank WDI database
KAZ,2017,gdp_ffa,7534592225.17722,2017 US$,World Bank WDI database
KAZ,2018,gdp_ffa,7883531695.7243,2018 US$,World Bank WDI database
KEN,2000,gdp_ffa,3649204796.81787,2000 US$,World Bank WDI database
KEN,2001,gdp_ffa,3616506986.10416,2001 US$,World Bank WDI database
KEN,2002,gdp_ffa,3399213451.32833,2002 US$,World Bank WDI database
KEN,2003,gdp_ffa,3846027220.47,2003 US$,World Bank WDI database
KEN,2004,gdp_ffa,4012413197.29506,2004 US$,World Bank WDI database
KEN,2005,gdp_ffa,4541368370.4789,2005 US$,World Bank WDI database
KEN,2006,gdp_ffa,5299317067.21701,2006 US$,World Bank WDI database
KEN,2007,gdp_ffa,6579126409.73534,2007 US$,World Bank WDI database
KEN,2008,gdp_ffa,7967410332.87893,2008 US$,World Bank WDI database
KEN,2009,gdp_ffa,8648373668.42486,2009 US$,World Bank WDI database
KEN,2010,gdp_ffa,9930508928.07561,2010 US$,World Bank WDI database
KEN,2011,gdp_ffa,11035684849.14,2011 US$,World Bank WDI database
KEN,2012,gdp_ffa,13192992893.6136,2012 US$,World Bank WDI database
KEN,2013,gdp_ffa,14569411852.1322,2013 US$,World Bank WDI database
KEN,2014,gdp_ffa,16868066956.9233,2014 US$,World Bank WDI database
KEN,2015,gdp_ffa,19325481648.2224,2015 US$,World Bank WDI database
KEN,2016,gdp_ffa,21498558683.1704,2016 US$,World Bank WDI database
KEN,2017,gdp_ffa,27504481635.8817,2017 US$,World Bank WDI database
KEN,2018,gdp_ffa,29931261697.7422,2018 US$,World Bank WDI database
KGZ,2000,gdp_ffa,468265111.951246,2000 US$,World Bank WDI database
KGZ,2001,gdp_ffa,526790450.928382,2001 US$,World Bank WDI database
KGZ,2002,gdp_ffa,552418239.107602,2002 US$,World Bank WDI database
KGZ,2003,gdp_ffa,645213748.352614,2003 US$,World Bank WDI database
KGZ,2004,gdp_ffa,661347256.404847,2004 US$,World Bank WDI database
KGZ,2005,gdp_ffa,700759293.666701,2005 US$,World Bank WDI database
KGZ,2006,gdp_ffa,812847888.94451,2006 US$,World Bank WDI database
KGZ,2007,gdp_ffa,1022137778.93307,2007 US$,World Bank WDI database
KGZ,2008,gdp_ffa,1207146489.64035,2008 US$,World Bank WDI database
KGZ,2009,gdp_ffa,879890266.897569,2009 US$,World Bank WDI database
KGZ,2010,gdp_ffa,836531830.137737,2010 US$,World Bank WDI database
KGZ,2011,gdp_ffa,1026679582.78342,2011 US$,World Bank WDI database
KGZ,2012,gdp_ffa,1100032975.56617,2012 US$,World Bank WDI database
KGZ,2013,gdp_ffa,1073691990.39599,2013 US$,World Bank WDI database
KGZ,2014,gdp_ffa,1099203975.0923,2014 US$,World Bank WDI database
KGZ,2015,gdp_ffa,939002917.993674,2015 US$,World Bank WDI database
KGZ,2016,gdp_ffa,874424472.316743,2016 US$,World Bank WDI database
KGZ,2017,gdp_ffa,963989852.860672,2017 US$,World Bank WDI database
KGZ,2018,gdp_ffa,965675628.955713,2018 US$,World Bank WDI database
KHM,2000,gdp_ffa,1312480807.9398,2000 US$,World Bank WDI database
KHM,2001,gdp_ffa,1367320939.62793,2001 US$,World Bank WDI database
KHM,2002,gdp_ffa,1333577089.14986,2002 US$,World Bank WDI database
KHM,2003,gdp_ffa,1489279832.77205,2003 US$,World Bank WDI database
KHM,2004,gdp_ffa,1568776255.03573,2004 US$,World Bank WDI database
KHM,2005,gdp_ffa,1932598100.2077,2005 US$,World Bank WDI database
KHM,2006,gdp_ffa,2186653404.42332,2006 US$,World Bank WDI database
KHM,2007,gdp_ffa,2565554295.14275,2007 US$,World Bank WDI database
KHM,2008,gdp_ffa,3390361364.88912,2008 US$,World Bank WDI database
KHM,2009,gdp_ffa,3483654820.47556,2009 US$,World Bank WDI database
KHM,2010,gdp_ffa,3808509454.10694,2010 US$,World Bank WDI database
KHM,2011,gdp_ffa,4433544820.91906,2011 US$,World Bank WDI database
KHM,2012,gdp_ffa,4710993654.84751,2012 US$,World Bank WDI database
KHM,2013,gdp_ffa,4811293388.04395,2013 US$,World Bank WDI database
KHM,2014,gdp_ffa,4822261473.63468,2014 US$,World Bank WDI database
KHM,2015,gdp_ffa,4797742832.45037,2015 US$,World Bank WDI database
KHM,2016,gdp_ffa,4952676724.50645,2016 US$,World Bank WDI database
KHM,2017,gdp_ffa,5180913497.25225,2017 US$,World Bank WDI database
KHM,2018,gdp_ffa,5408969280.35722,2018 US$,World Bank WDI database
KIR,2000,gdp_ffa,13423759.2764378,2000 US$,World Bank WDI database
KIR,2001,gdp_ffa,12871780.2834385,2001 US$,World Bank WDI database
KIR,2002,gdp_ffa,15634141.0409649,2002 US$,World Bank WDI database
KIR,2003,gdp_ffa,21157273.4937415,2003 US$,World Bank WDI database
KIR,2004,gdp_ffa,24979188.1158994,2004 US$,World Bank WDI database
KIR,2005,gdp_ffa,22955555.5555556,2005 US$,World Bank WDI database
KIR,2006,gdp_ffa,24298192.7710843,2006 US$,World Bank WDI database
KIR,2007,gdp_ffa,30733829.8050372,2007 US$,World Bank WDI database
KIR,2008,gdp_ffa,34828048.9850696,2008 US$,World Bank WDI database
KIR,2009,gdp_ffa,35237872.4068008,2009 US$,World Bank WDI database
KIR,2010,gdp_ffa,37569253.3480095,2010 US$,World Bank WDI database
KIR,2011,gdp_ffa,45560598.2465188,2011 US$,World Bank WDI database
KIR,2012,gdp_ffa,46297370.0559122,2012 US$,World Bank WDI database
KIR,2013,gdp_ffa,42664607.0670014,2013 US$,World Bank WDI database
KIR,2014,gdp_ffa,42669911.6639625,2014 US$,World Bank WDI database
KIR,2015,gdp_ffa,36921343.2499437,2015 US$,World Bank WDI database
KIR,2016,gdp_ffa,46938001.7841213,2016 US$,World Bank WDI database
KIR,2017,gdp_ffa,57139791.5389332,2017 US$,World Bank WDI database
KIR,2018,gdp_ffa,56297818.2904961,2018 US$,World Bank WDI database
KNA,2000,gdp_ffa,6517109.70229489,2000 US$,World Bank WDI database
KNA,2001,gdp_ffa,7961294.6279613,2001 US$,World Bank WDI database
KNA,2002,gdp_ffa,8590368.1459237,2002 US$,World Bank WDI database
KNA,2003,gdp_ffa,8364698.0313647,2003 US$,World Bank WDI database
KNA,2004,gdp_ffa,9033555.55555555,2004 US$,World Bank WDI database
KNA,2005,gdp_ffa,9091296.29629629,2005 US$,World Bank WDI database
KNA,2006,gdp_ffa,7659259.25925926,2006 US$,World Bank WDI database
KNA,2007,gdp_ffa,7962962.96296296,2007 US$,World Bank WDI database
KNA,2008,gdp_ffa,9518518.51851852,2008 US$,World Bank WDI database
KNA,2009,gdp_ffa,8688888.88888889,2009 US$,World Bank WDI database
KNA,2010,gdp_ffa,9877777.77777778,2010 US$,World Bank WDI database
KNA,2011,gdp_ffa,11159259.2592593,2011 US$,World Bank WDI database
KNA,2012,gdp_ffa,10462962.962963,2012 US$,World Bank WDI database
KNA,2013,gdp_ffa,9955555.55555555,2013 US$,World Bank WDI database
KNA,2014,gdp_ffa,9825925.92592593,2014 US$,World Bank WDI database
KNA,2015,gdp_ffa,9511111.11111111,2015 US$,World Bank WDI database
KNA,2016,gdp_ffa,8792592.59259259,2016 US$,World Bank WDI database
KNA,2017,gdp_ffa,11055555.5555556,2017 US$,World Bank WDI database
KNA,2018,gdp_ffa,11666666.6666667,2018 US$,World Bank WDI database
KOR,2000,gdp_ffa,22227753413.0296,2000 US$,World Bank WDI database
KOR,2001,gdp_ffa,19528501382.6598,2001 US$,World Bank WDI database
KOR,2002,gdp_ffa,20114540121.0145,2002 US$,World Bank WDI database
KOR,2003,gdp_ffa,20832738899.4721,2003 US$,World Bank WDI database
KOR,2004,gdp_ffa,23462263821.4647,2004 US$,World Bank WDI database
KOR,2005,gdp_ffa,24494181180.719,2005 US$,World Bank WDI database
KOR,2006,gdp_ffa,26303780777.0396,2006 US$,World Bank WDI database
KOR,2007,gdp_ffa,26775576581.4269,2007 US$,World Bank WDI database
KOR,2008,gdp_ffa,22436617250.4305,2008 US$,World Bank WDI database
KOR,2009,gdp_ffa,21149554008.4421,2009 US$,World Bank WDI database
KOR,2010,gdp_ffa,24528982467.188202,2010 US$,World Bank WDI database
KOR,2011,gdp_ffa,27686202942.3471,2011 US$,World Bank WDI database
KOR,2012,gdp_ffa,27948793701.5323,2012 US$,World Bank WDI database
KOR,2013,gdp_ffa,28773637079.4652,2013 US$,World Bank WDI database
KOR,2014,gdp_ffa,30527632177.7601,2014 US$,World Bank WDI database
KOR,2015,gdp_ffa,29372744290.6934,2015 US$,World Bank WDI database
KOR,2016,gdp_ffa,27887597857.8348,2016 US$,World Bank WDI database
KOR,2017,gdp_ffa,30054459182.8593,2017 US$,World Bank WDI database
KOR,2018,gdp_ffa,31375647432.985,2018 US$,World Bank WDI database
KWT,2000,gdp_ffa,133963494.132986,2000 US$,World Bank WDI database
KWT,2001,gdp_ffa,155852624.714705,2001 US$,World Bank WDI database
KWT,2002,gdp_ffa,197104310.628496,2002 US$,World Bank WDI database
KWT,2003,gdp_ffa,217785234.899329,2003 US$,World Bank WDI database
KWT,2004,gdp_ffa,240583644.384119,2004 US$,World Bank WDI database
KWT,2005,gdp_ffa,243493150.684931,2005 US$,World Bank WDI database
KWT,2006,gdp_ffa,240179186.767746,2006 US$,World Bank WDI database
KWT,2007,gdp_ffa,244546094.299789,2007 US$,World Bank WDI database
KWT,2008,gdp_ffa,235863095.238095,2008 US$,World Bank WDI database
KWT,2009,gdp_ffa,277970813.064628,2009 US$,World Bank WDI database
KWT,2010,gdp_ffa,520935101.186322,2010 US$,World Bank WDI database
KWT,2011,gdp_ffa,676086956.521739,2011 US$,World Bank WDI database
KWT,2012,gdp_ffa,626295105.394784,2012 US$,World Bank WDI database
KWT,2013,gdp_ffa,618476727.785614,2013 US$,World Bank WDI database
KWT,2014,gdp_ffa,732958538.299367,2014 US$,World Bank WDI database
KWT,2015,gdp_ffa,615819209.039548,2015 US$,World Bank WDI database
KWT,2016,gdp_ffa,567030784.508441,2016 US$,World Bank WDI database
KWT,2017,gdp_ffa,634025717.111771,2017 US$,World Bank WDI database
KWT,2018,gdp_ffa,617880794.701987,2018 US$,World Bank WDI database
LAO,2000,gdp_ffa,582206240.80985,2000 US$,World Bank WDI database
LAO,2001,gdp_ffa,578041179.263348,2001 US$,World Bank WDI database
LAO,2002,gdp_ffa,586990203.947499,2002 US$,World Bank WDI database
LAO,2003,gdp_ffa,649206187.552301,2003 US$,World Bank WDI database
LAO,2004,gdp_ffa,722256593.808453,2004 US$,World Bank WDI database
LAO,2005,gdp_ffa,774030043.997341,2005 US$,World Bank WDI database
LAO,2006,gdp_ffa,922944098.533582,2006 US$,World Bank WDI database
LAO,2007,gdp_ffa,1089023973.77455,2007 US$,World Bank WDI database
LAO,2008,gdp_ffa,1316147128.29695,2008 US$,World Bank WDI database
LAO,2009,gdp_ffa,1411879164.4852,2009 US$,World Bank WDI database
LAO,2010,gdp_ffa,1610581348.89843,2010 US$,World Bank WDI database
LAO,2011,gdp_ffa,1819077046.95671,2011 US$,World Bank WDI database
LAO,2012,gdp_ffa,1890341208.67172,2012 US$,World Bank WDI database
LAO,2013,gdp_ffa,2141301453.56872,2013 US$,World Bank WDI database
LAO,2014,gdp_ffa,2368259482.50732,2014 US$,World Bank WDI database
LAO,2015,gdp_ffa,2530956412.3699,2015 US$,World Bank WDI database
LAO,2016,gdp_ffa,2723348737.68599,2016 US$,World Bank WDI database
LAO,2017,gdp_ffa,2730159700.99165,2017 US$,World Bank WDI database
LAO,2018,gdp_ffa,2820393849.39516,2018 US$,World Bank WDI database
LBN,2000,gdp_ffa,1076616915.42289,2000 US$,World Bank WDI database
LBN,2001,gdp_ffa,1034825870.64677,2001 US$,World Bank WDI database
LBN,2002,gdp_ffa,1084577114.42786,2002 US$,World Bank WDI database
LBN,2003,gdp_ffa,1101824212.27197,2003 US$,World Bank WDI database
LBN,2004,gdp_ffa,808498046.434494,2004 US$,World Bank WDI database
LBN,2005,gdp_ffa,769526193.89718,2005 US$,World Bank WDI database
LBN,2006,gdp_ffa,984356739.104477,2006 US$,World Bank WDI database
LBN,2007,gdp_ffa,1214744538.37479,2007 US$,World Bank WDI database
LBN,2008,gdp_ffa,1316724243.11774,2008 US$,World Bank WDI database
LBN,2009,gdp_ffa,1398592240.53068,2009 US$,World Bank WDI database
LBN,2010,gdp_ffa,1484688069.25373,2010 US$,World Bank WDI database
LBN,2011,gdp_ffa,1519071310.11609,2011 US$,World Bank WDI database
LBN,2012,gdp_ffa,1657064318.93864,2012 US$,World Bank WDI database
LBN,2013,gdp_ffa,1854354657.97678,2013 US$,World Bank WDI database
LBN,2014,gdp_ffa,1934887113.03483,2014 US$,World Bank WDI database
LBN,2015,gdp_ffa,1689235648.75622,2015 US$,World Bank WDI database
LBN,2016,gdp_ffa,1476167427.8607,2016 US$,World Bank WDI database
LBN,2017,gdp_ffa,1558854007.49585,2017 US$,World Bank WDI database
LBN,2018,gdp_ffa,1778492596.08624,2018 US$,World Bank WDI database
LBR,2000,gdp_ffa,664891500,2000 US$,World Bank WDI database
LBR,2001,gdp_ffa,693394300,2001 US$,World Bank WDI database
LBR,2002,gdp_ffa,732722700,2002 US$,World Bank WDI database
LBR,2003,gdp_ffa,540358100,2003 US$,World Bank WDI database
LBR,2004,gdp_ffa,583475200,2004 US$,World Bank WDI database
LBR,2005,gdp_ffa,626650600,2005 US$,World Bank WDI database
LBR,2006,gdp_ffa,714123700,2006 US$,World Bank WDI database
LBR,2007,gdp_ffa,900662600,2007 US$,World Bank WDI database
LBR,2008,gdp_ffa,1124913000,2008 US$,World Bank WDI database
LBR,2009,gdp_ffa,1026072000,2009 US$,World Bank WDI database
LBR,2010,gdp_ffa,895104600,2010 US$,World Bank WDI database
LBR,2011,gdp_ffa,1062326000,2011 US$,World Bank WDI database
LBR,2012,gdp_ffa,1055804000,2012 US$,World Bank WDI database
LBR,2013,gdp_ffa,1141778000,2013 US$,World Bank WDI database
LBR,2014,gdp_ffa,1124531000,2014 US$,World Bank WDI database
LBR,2015,gdp_ffa,1091957000,2015 US$,World Bank WDI database
LBR,2016,gdp_ffa,1220734000,2016 US$,World Bank WDI database
LBR,2017,gdp_ffa,1218716000,2017 US$,World Bank WDI database
LBR,2018,gdp_ffa,1216698000,2018 US$,World Bank WDI database
LBY,2002,gdp_ffa,1062047244.09449,2002 US$,World Bank WDI database
LBY,2003,gdp_ffa,1074843750,2003 US$,World Bank WDI database
LBY,2004,gdp_ffa,1107153846.15385,2004 US$,World Bank WDI database
LBY,2005,gdp_ffa,1188092326.50566,2005 US$,World Bank WDI database
LBY,2006,gdp_ffa,1220538976.85749,2006 US$,World Bank WDI database
LBY,2007,gdp_ffa,1472358625.0594,2007 US$,World Bank WDI database
LBY,2008,gdp_ffa,1611637790.12749,2008 US$,World Bank WDI database
LCA,2006,gdp_ffa,37801333.3333333,2006 US$,World Bank WDI database
LCA,2007,gdp_ffa,38941481.4814815,2007 US$,World Bank WDI database
LCA,2008,gdp_ffa,51611259.2592593,2008 US$,World Bank WDI database
LCA,2009,gdp_ffa,51135888.8888889,2009 US$,World Bank WDI database
LCA,2010,gdp_ffa,40130222.2222222,2010 US$,World Bank WDI database
LCA,2011,gdp_ffa,36933481.4814815,2011 US$,World Bank WDI database
LCA,2012,gdp_ffa,38039444.4444444,2012 US$,World Bank WDI database
LCA,2013,gdp_ffa,43749925.9259259,2013 US$,World Bank WDI database
LCA,2014,gdp_ffa,38942148.1481481,2014 US$,World Bank WDI database
LCA,2015,gdp_ffa,39084444.4444444,2015 US$,World Bank WDI database
LCA,2016,gdp_ffa,38813333.3333333,2016 US$,World Bank WDI database
LCA,2017,gdp_ffa,35205777.7777778,2017 US$,World Bank WDI database
LCA,2018,gdp_ffa,37029925.9259259,2018 US$,World Bank WDI database
LIE,2016,gdp_ffa,7205195.85954942,2016 US$,World Bank WDI database
LIE,2017,gdp_ffa,8632070.68142582,2017 US$,World Bank WDI database
LKA,2000,gdp_ffa,3254292790.54668,2000 US$,World Bank WDI database
LKA,2001,gdp_ffa,3160440916.51746,2001 US$,World Bank WDI database
LKA,2002,gdp_ffa,2361305261.34225,2002 US$,World Bank WDI database
LKA,2003,gdp_ffa,2498154786.57273,2003 US$,World Bank WDI database
LKA,2004,gdp_ffa,2591866785.25546,2004 US$,World Bank WDI database
LKA,2005,gdp_ffa,2884636815.9204,2005 US$,World Bank WDI database
LKA,2006,gdp_ffa,3205879069.69583,2006 US$,World Bank WDI database
LKA,2007,gdp_ffa,3779532683.92164,2007 US$,World Bank WDI database
LKA,2008,gdp_ffa,5447182689.05919,2008 US$,World Bank WDI database
LKA,2009,gdp_ffa,5339032300.72174,2009 US$,World Bank WDI database
LKA,2010,gdp_ffa,4819499227.43213,2010 US$,World Bank WDI database
LKA,2011,gdp_ffa,5766436537.898,2011 US$,World Bank WDI database
LKA,2012,gdp_ffa,5097901922.67604,2012 US$,World Bank WDI database
LKA,2013,gdp_ffa,5697586913.97624,2013 US$,World Bank WDI database
LKA,2014,gdp_ffa,6353761284.63513,2014 US$,World Bank WDI database
LKA,2015,gdp_ffa,6596856772.08887,2015 US$,World Bank WDI database
LKA,2016,gdp_ffa,6119760092.09949,2016 US$,World Bank WDI database
LKA,2017,gdp_ffa,6848270607.24294,2017 US$,World Bank WDI database
LKA,2018,gdp_ffa,7007493382.26288,2018 US$,World Bank WDI database
LSO,2000,gdp_ffa,69449796.824116,2000 US$,World Bank WDI database
LSO,2001,gdp_ffa,68524352.1390157,2001 US$,World Bank WDI database
LSO,2002,gdp_ffa,49613602.5121671,2002 US$,World Bank WDI database
LSO,2003,gdp_ffa,73486337.8587386,2003 US$,World Bank WDI database
LSO,2004,gdp_ffa,90432503.560592,2004 US$,World Bank WDI database
LSO,2005,gdp_ffa,95408315.3806237,2005 US$,World Bank WDI database
