iso3,year,category,category_name,type,type_name,data_type,units,source,value,variable
CRI,2012,0,Transfers to individual fishers - non budgetary,0A,Market price support,Reported,2012 US$,OECD FSE database,8551.873,subsidies_OECD
CRI,2013,0,Transfers to individual fishers - non budgetary,0A,Market price support,Reported,2013 US$,OECD FSE database,102020.03,subsidies_OECD
CRI,2014,0,Transfers to individual fishers - non budgetary,0A,Market price support,Reported,2014 US$,OECD FSE database,53894.224,subsidies_OECD
CRI,2015,0,Transfers to individual fishers - non budgetary,0A,Market price support,Reported,2015 US$,OECD FSE database,40209.091,subsidies_OECD
CRI,2008,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2008 US$,OECD FSE database,8281320.223,subsidies_OECD
CRI,2009,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2009 US$,OECD FSE database,8032403.179,subsidies_OECD
CRI,2010,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2010 US$,OECD FSE database,10060354.987,subsidies_OECD
CRI,2011,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2011 US$,OECD FSE database,11111551.218,subsidies_OECD
CRI,2012,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2012 US$,OECD FSE database,11826876.919,subsidies_OECD
CRI,2013,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2013 US$,OECD FSE database,13696241.225,subsidies_OECD
CRI,2014,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2014 US$,OECD FSE database,16412454.629,subsidies_OECD
CRI,2015,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2015 US$,OECD FSE database,8778563.841,subsidies_OECD
CRI,2016,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2016 US$,OECD FSE database,11615108.46,subsidies_OECD
CRI,2017,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2017 US$,OECD FSE database,6249563.128,subsidies_OECD
CRI,2008,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2008 US$,OECD FSE database,415010.628,subsidies_OECD
CRI,2009,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2009 US$,OECD FSE database,501.745,subsidies_OECD
CRI,2010,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2010 US$,OECD FSE database,716876.732,subsidies_OECD
CRI,2011,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2011 US$,OECD FSE database,1310350.869,subsidies_OECD
CRI,2012,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2012 US$,OECD FSE database,1773294.895,subsidies_OECD
CRI,2013,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2013 US$,OECD FSE database,2025451.065,subsidies_OECD
CRI,2014,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2014 US$,OECD FSE database,2375881.311,subsidies_OECD
CRI,2015,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2015 US$,OECD FSE database,2468272.903,subsidies_OECD
CRI,2016,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2016 US$,OECD FSE database,2314999.806,subsidies_OECD
CRI,2011,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2011 US$,OECD FSE database,24916.376,subsidies_OECD
CRI,2014,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2014 US$,OECD FSE database,372288.113,subsidies_OECD
CRI,2015,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2015 US$,OECD FSE database,196378.613,subsidies_OECD
CRI,2016,1,Transfers to individual fishers - budgetary,1D,Miscellaneous transfers to fishers,Reported,2016 US$,OECD FSE database,399231.186,subsidies_OECD
CRI,2010,2,General service support estimate,2B,Provision of infrastructure,Reported,2010 US$,OECD FSE database,84846.821,subsidies_OECD
CRI,2011,2,General service support estimate,2B,Provision of infrastructure,Reported,2011 US$,OECD FSE database,468503.422,subsidies_OECD
CRI,2012,2,General service support estimate,2B,Provision of infrastructure,Reported,2012 US$,OECD FSE database,25241.937,subsidies_OECD
CRI,2008,2,General service support estimate,2E,Education and training,Reported,2008 US$,OECD FSE database,62453.023,subsidies_OECD
CRI,2009,2,General service support estimate,2E,Education and training,Reported,2009 US$,OECD FSE database,57116.879,subsidies_OECD
CRI,2010,2,General service support estimate,2E,Education and training,Reported,2010 US$,OECD FSE database,149170.413,subsidies_OECD
CRI,2011,2,General service support estimate,2E,Education and training,Reported,2011 US$,OECD FSE database,178762.116,subsidies_OECD
CRI,2012,2,General service support estimate,2E,Education and training,Reported,2012 US$,OECD FSE database,167645.841,subsidies_OECD
CRI,2013,2,General service support estimate,2E,Education and training,Reported,2013 US$,OECD FSE database,153034.124,subsidies_OECD
CRI,2014,2,General service support estimate,2E,Education and training,Reported,2014 US$,OECD FSE database,197908.039,subsidies_OECD
CRI,2015,2,General service support estimate,2E,Education and training,Reported,2015 US$,OECD FSE database,242236.293,subsidies_OECD
CRI,2016,2,General service support estimate,2E,Education and training,Reported,2016 US$,OECD FSE database,209775.225,subsidies_OECD
CRI,2017,2,General service support estimate,2E,Education and training,Reported,2017 US$,OECD FSE database,112904.488,subsidies_OECD
CRI,2010,2,General service support estimate,2G,Management of resources,Reported,2010 US$,OECD FSE database,919282.174,subsidies_OECD
CRI,2011,2,General service support estimate,2G,Management of resources,Reported,2011 US$,OECD FSE database,1092155.737,subsidies_OECD
CRI,2012,2,General service support estimate,2G,Management of resources,Reported,2012 US$,OECD FSE database,1045783.103,subsidies_OECD
CRI,2013,2,General service support estimate,2G,Management of resources,Reported,2013 US$,OECD FSE database,955776.163,subsidies_OECD
CRI,2014,2,General service support estimate,2G,Management of resources,Reported,2014 US$,OECD FSE database,4279226.114,subsidies_OECD
CRI,2015,2,General service support estimate,2G,Management of resources,Reported,2015 US$,OECD FSE database,4721837.156,subsidies_OECD
CRI,2016,2,General service support estimate,2G,Management of resources,Reported,2016 US$,OECD FSE database,4138957.63,subsidies_OECD
CRI,2017,2,General service support estimate,2G,Management of resources,Reported,2017 US$,OECD FSE database,1414865.385,subsidies_OECD
CRI,2010,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2010 US$,OECD FSE database,-2319608.299,subsidies_OECD
CRI,2011,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2011 US$,OECD FSE database,-2117986.012,subsidies_OECD
CRI,2012,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2012 US$,OECD FSE database,-2393640.312,subsidies_OECD
CRI,2013,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2013 US$,OECD FSE database,-3488825.469,subsidies_OECD
CRI,2014,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2014 US$,OECD FSE database,-3516666.336,subsidies_OECD
CRI,2015,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2015 US$,OECD FSE database,-3685716.359,subsidies_OECD
CRI,2016,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2016 US$,OECD FSE database,-3965734.082,subsidies_OECD
CRI,2017,3,Cost recovery charges,3A,"Cost recovery charges, for resource access rights",Reported,2017 US$,OECD FSE database,-3167473.459,subsidies_OECD
CRI,2010,3,Cost recovery charges,3B,"Cost recovery charges, for infrastructure access",Reported,2010 US$,OECD FSE database,-41836.637,subsidies_OECD
CRI,2011,3,Cost recovery charges,3B,"Cost recovery charges, for infrastructure access",Reported,2011 US$,OECD FSE database,-26962.465,subsidies_OECD
CRI,2012,3,Cost recovery charges,3B,"Cost recovery charges, for infrastructure access",Reported,2012 US$,OECD FSE database,-33699.558,subsidies_OECD
CRI,2013,3,Cost recovery charges,3B,"Cost recovery charges, for infrastructure access",Reported,2013 US$,OECD FSE database,-39489.403,subsidies_OECD
CRI,2014,3,Cost recovery charges,3B,"Cost recovery charges, for infrastructure access",Reported,2014 US$,OECD FSE database,-42466.812,subsidies_OECD
CRI,2015,3,Cost recovery charges,3B,"Cost recovery charges, for infrastructure access",Reported,2015 US$,OECD FSE database,-35843.817,subsidies_OECD
CRI,2016,3,Cost recovery charges,3B,"Cost recovery charges, for infrastructure access",Reported,2016 US$,OECD FSE database,-22965.551,subsidies_OECD
CRI,2017,3,Cost recovery charges,3B,"Cost recovery charges, for infrastructure access",Reported,2017 US$,OECD FSE database,-25086.551,subsidies_OECD
EST,2008,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2008 US$,OECD FSE database,363153.671,subsidies_OECD
EST,2009,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2009 US$,OECD FSE database,794875.376,subsidies_OECD
EST,2010,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2010 US$,OECD FSE database,494072.176,subsidies_OECD
EST,2011,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2011 US$,OECD FSE database,507932.121,subsidies_OECD
EST,2012,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2012 US$,OECD FSE database,442044.029,subsidies_OECD
EST,2013,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2013 US$,OECD FSE database,365644.307,subsidies_OECD
EST,2014,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2014 US$,OECD FSE database,365658.454,subsidies_OECD
EST,2015,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2015 US$,OECD FSE database,327982.096,subsidies_OECD
EST,2016,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2016 US$,OECD FSE database,331350.35,subsidies_OECD
EST,2017,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2017 US$,OECD FSE database,418004.736,subsidies_OECD
EST,2009,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2009 US$,OECD FSE database,332794.081,subsidies_OECD
EST,2010,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2010 US$,OECD FSE database,1175899.804,subsidies_OECD
EST,2011,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2011 US$,OECD FSE database,554988.725,subsidies_OECD
EST,2012,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2012 US$,OECD FSE database,540036.82,subsidies_OECD
EST,2013,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2013 US$,OECD FSE database,157993.323,subsidies_OECD
EST,2014,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2014 US$,OECD FSE database,885324.8,subsidies_OECD
EST,2015,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2015 US$,OECD FSE database,122905.095,subsidies_OECD
EST,2017,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2017 US$,OECD FSE database,17321.47,subsidies_OECD
EST,2009,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2009 US$,OECD FSE database,21346.418,subsidies_OECD
EST,2010,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2010 US$,OECD FSE database,407359.557,subsidies_OECD
EST,2011,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2011 US$,OECD FSE database,476459.471,subsidies_OECD
EST,2012,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2012 US$,OECD FSE database,665253.044,subsidies_OECD
EST,2013,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2013 US$,OECD FSE database,1015828.194,subsidies_OECD
EST,2014,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2014 US$,OECD FSE database,1365641.019,subsidies_OECD
EST,2015,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2015 US$,OECD FSE database,761319.816,subsidies_OECD
EST,2016,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2016 US$,OECD FSE database,423952.042,subsidies_OECD
EST,2017,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2017 US$,OECD FSE database,237450.453,subsidies_OECD
EST,2009,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2009 US$,OECD FSE database,4925902.208,subsidies_OECD
EST,2010,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2010 US$,OECD FSE database,2400446.928,subsidies_OECD
EST,2011,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2011 US$,OECD FSE database,1612160.031,subsidies_OECD
